#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000597830.1	403	79	0.42502	5.147077751159666	1	0.282508	noncoding
ENST00000595013.1	612	69	0.46536	4.490814781188964	1	0.249714	noncoding
ENST00000599404.1	413	27	0.38015999999999994	7.914735221862793	1	0.00617418	noncoding
ENST00000612269.1	540	72	0.33973	7.647652244567872	1	0.0445326	noncoding
ENST00000587150.2	739	80	0.39133999999999997	9.149691581726074	1	0.119791	noncoding
ENST00000561778.2	2757	68	0.27958	10.725879096984862	1	0.0420982	noncoding
ENST00000590963.1	2077	81	0.29728	9.149691581726074	1	0.0511648	noncoding
ENST00000600348.2	1714	97	0.2912	7.71006145477295	1	0.0921029	noncoding
ENST00000601776.1	5302	141	0.28119	9.450952339172364	-1	0.152899	noncoding
ENST00000595783.1	1657	63	0.33799	6.809504508972168	1	0.0306826	noncoding
ENST00000605640.1	526	22	0.37710999999999995	10.10562877655029	1	0.00942367	noncoding
ENST00000392227.2	1124	166	0.31771000000000005	6.486545372009277	1	0.8384	coding
ENST00000604161.1	618	42	0.40700000000000003	11.540566062927248	1	0.0323585	noncoding
ENST00000602468.4	728	77	0.2944	11.560809135437015	1	0.050671	noncoding
ENST00000601669.5	912	89	0.39000999999999997	11.722947120666507	1	0.144236	noncoding
ENST00000441942.5	643	77	0.40943999999999997	11.560809135437015	1	0.131361	noncoding
ENST00000602653.4	892	89	0.35866	11.722947120666507	1	0.0987273	noncoding
ENST00000602796.4	885	89	0.38854999999999995	11.722947120666507	1	0.141437	noncoding
ENST00000536898.4	3312	300	0.30813	8.578630638122558	1	0.996289	coding
ENST00000600405.1	658	47	0.28036	8.064366340637207	1	0.0150205	noncoding
ENST00000413796.1	450	52	0.40749	6.100438117980955	1	0.0352215	noncoding
ENST00000589137.4	1627	59	0.26791000000000004	9.89604206085205	1	0.0312698	noncoding
ENST00000590717.1	3300	73	0.27217	5.07449436187744	1	0.120704	noncoding
ENST00000590125.1	698	59	0.42524	9.89604206085205	1	0.078503	noncoding
ENST00000588286.1	3911	112	0.29514	10.611576652526853	1	0.120244	noncoding
ENST00000444728.1	487	58	0.35068	11.83460636138916	1	0.0352106	noncoding
ENST00000585365.1	585	41	0.34943	9.46449069976807	1	0.0156529	noncoding
ENST00000591091.1	1712	77	0.33576	6.876915550231933	1	0.0595375	noncoding
ENST00000589397.1	427	60	0.35496	9.590075111389158	1	0.0366666	noncoding
ENST00000473572.2	1130	141	0.38558000000000003	5.3757410049438485	1	0.913255	coding
ENST00000604228.1	379	54	0.30052999999999996	6.800069236755371	-1	0.0922841	noncoding
ENST00000586345.4	797	32	0.36397	6.689687919616699	-1	0.02918	noncoding
ENST00000586488.4	509	46	0.33976	7.76229648590088	1	0.0130867	noncoding
ENST00000590845.1	439	46	0.33579	7.76229648590088	1	0.0129009	noncoding
ENST00000600983.1	2304	135	0.27327	8.25751361846924	1	0.240578	noncoding
ENST00000586340.1	2305	135	0.27327	8.25751361846924	1	0.240578	noncoding
ENST00000593173.1	396	46	0.32157	7.76229648590088	1	0.0124954	noncoding
ENST00000590657.1	2671	121	0.2657	8.188919258117675	1	0.163844	noncoding
ENST00000585356.4	1557	91	0.33445	5.49595546722412	1	0.181047	noncoding
ENST00000449434.5	651	42	0.33289	9.306091880798338	1	0.0147409	noncoding
ENST00000412740.5	715	73	0.40761	4.188715553283691	1	0.299982	noncoding
ENST00000427868.5	690	46	0.43956000000000006	6.982579231262207	-1	0.0238032	noncoding
ENST00000590622.4	1749	80	0.30846	6.3648530960083	1	0.0682336	noncoding
ENST00000438368.5	1863	126	0.30594	5.289857292175292	1	0.571496	coding
ENST00000591372.1	2732	185	0.41651	9.87270450592041	1	0.977709	coding
ENST00000589968.1	249	6	0.38262	5.274794960021972	1	1.42623e-05	noncoding
ENST00000592087.1	1392	220	0.32655	9.395960807800293	1	0.934227	coding
ENST00000475219.5	1033	56	0.30139000000000005	9.057372856140137	1	0.022112	noncoding
ENST00000448373.5	1004	51	0.34761	5.503912925720214	-1	0.0295062	noncoding
ENST00000592880.5	452	41	0.36497	5.988294792175293	1	0.0130194	noncoding
ENST00000494214.2	594	31	0.37688	5.970219993591309	1	0.00787037	noncoding
ENST00000611182.1	1303	42	0.33879000000000004	8.189048194885256	1	0.0114772	noncoding
ENST00000590750.1	1850	144	0.27327	5.268826866149902	1	0.758893	coding
ENST00000591531.1	646	63	0.33053	10.237402153015136	1	0.0386433	noncoding
ENST00000588717.1	2197	55	0.37112	10.65812282562256	1	0.0399162	noncoding
ENST00000587413.4	547	75	0.39466999999999997	11.999967765808105	1	0.0846777	noncoding
ENST00000589556.1	650	75	0.34797	11.999967765808105	1	0.0536168	noncoding
ENST00000588906.4	850	53	0.42075	11.999967765808105	1	0.0531431	noncoding
ENST00000587278.1	653	41	0.42312	11.999967765808105	1	0.0338659	noncoding
ENST00000588369.1	1224	96	0.35019	9.254065895080565	1	0.141002	noncoding
ENST00000438770.5	553	94	0.29609	11.53012218475342	1	0.0721222	noncoding
ENST00000591116.4	815	41	0.36196000000000006	9.30654315948486	-1	0.0981651	noncoding
ENST00000592712.4	1699	76	0.27674000000000004	9.74402561187744	1	0.0449719	noncoding
ENST00000592100.1	390	72	0.35261999999999993	6.688778495788575	1	0.0553158	noncoding
ENST00000588904.1	257	52	0.33117	6.629097557067872	1	0.0175955	noncoding
ENST00000587477.2	623	119	0.35409	8.642067527770998	1	0.335044	noncoding
ENST00000588763.4	420	46	0.33387	7.76229648590088	1	0.0128222	noncoding
ENST00000586324.1	525	46	0.34055	7.76229648590088	1	0.0131273	noncoding
ENST00000612804.1	2303	135	0.29637	8.822514533996582	1	0.263174	noncoding
ENST00000590889.4	547	46	0.31617	7.76229648590088	1	0.0124544	noncoding
ENST00000586442.1	813	37	0.3544	6.694462394714355	-1	0.0349156	noncoding
ENST00000611171.1	753	69	0.38610999999999995	9.625855064392091	1	0.0731435	noncoding
ENST00000588845.2	545	53	0.40016999999999997	9.567769050598145	1	0.0404251	noncoding
ENST00000585890.1	581	53	0.42530999999999997	9.567769050598145	1	0.0545178	noncoding
ENST00000589025.4	560	21	0.35269	9.78522090911865	1	0.00763791	noncoding
ENST00000585397.1	448	21	0.4074	9.78522090911865	1	0.0096132	noncoding
ENST00000586176.1	560	41	0.38300999999999996	9.571766090393066	1	0.0196063	noncoding
ENST00000587060.1	670	49	0.36171	10.06527156829834	1	0.0269447	noncoding
ENST00000316807.2	3267	124	0.36593	5.537220573425292	1	0.695093	coding
ENST00000588040.1	1360	48	0.35827	11.724107551574708	1	0.0274052	noncoding
ENST00000601752.1	607	65	0.43073	6.626426124572753	-1	0.0296699	noncoding
ENST00000594299.1	1890	97	0.33952000000000004	7.817387962341309	1	0.133426	noncoding
ENST00000602255.1	1580	81	0.34978	7.733763313293457	1	0.0738321	noncoding
ENST00000599320.2	3336	168	0.43407	9.446052742004394	1	0.97019	coding
ENST00000598952.1	3653	40	0.28164000000000006	11.623085594177248	1	0.0264438	noncoding
ENST00000378432.1	1462	143	0.33321	8.498947715759279	1	0.506198	coding
ENST00000599050.1	558	12	0.32684	5.587466239929199	1	0.00265884	noncoding
ENST00000596135.1	482	46	0.39366	5.984657096862793	1	0.0222485	noncoding
ENST00000597260.1	549	43	0.36142	5.364202690124511	-1	0.0220307	noncoding
ENST00000598988.1	540	21	0.28078	4.0500284194946286	-1	0.037191	noncoding
ENST00000597199.1	1718	106	0.3618	8.378972053527832	1	0.238908	noncoding
ENST00000487420.2	749	53	0.38320999999999994	6.040188789367675	1	0.0301533	noncoding
ENST00000483481.2	467	53	0.30805	6.040188789367675	1	0.0212672	noncoding
ENST00000494375.2	409	53	0.42327000000000004	6.040188789367675	1	0.0438548	noncoding
ENST00000614316.1	2265	74	0.27502000000000004	4.397939872741699	1	0.188071	noncoding
ENST00000559786.1	1955	116	0.31913	8.83850269317627	1	0.196385	noncoding
ENST00000593491.2	292	48	0.35933	8.681844520568848	1	0.018476	noncoding
ENST00000597203.1	556	19	0.46916	8.521060371398928	1	0.00966799	noncoding
ENST00000594624.5	1448	99	0.35568	8.595521354675295	1	0.168123	noncoding
ENST00000599276.1	251	48	0.36313	8.681844520568848	1	0.0189438	noncoding
ENST00000594688.1	2383	139	0.3145	10.124904823303222	1	0.303417	noncoding
ENST00000457234.2	1501	139	0.27437000000000006	10.124904823303222	1	0.189462	noncoding
ENST00000593740.2	922	69	0.34829	4.815081214904786	1	0.091966	noncoding
ENST00000596116.1	573	53	0.42896	9.100244331359864	1	0.0508419	noncoding
ENST00000425668.1	1873	135	0.33360999999999996	9.77555065155029	1	0.367216	noncoding
ENST00000607109.1	459	109	0.45791	6.882031059265137	1	0.647526	coding
ENST00000597119.1	561	16	0.34553	9.186245155334472	1	0.00491034	noncoding
ENST00000595680.1	556	32	0.37557	9.628304862976073	1	0.0125603	noncoding
ENST00000587128.1	2193	40	0.34157000000000004	7.79875659942627	1	0.00992521	noncoding
ENST00000591815.1	504	19	0.37722	5.752981376647949	1	0.00404626	noncoding
ENST00000616184.1	634	46	0.29817	8.93281993865967	1	0.0152717	noncoding
ENST00000619673.1	288	30	0.41192	5.970106315612793	1	0.00964725	noncoding
ENST00000586860.1	2550	75	0.37814	7.747973060607911	1	0.0746432	noncoding
ENST00000589021.1	2176	72	0.37361999999999995	8.954287910461428	1	0.0665422	noncoding
ENST00000592946.1	3199	86	0.42210000000000003	9.299451637268067	1	0.233586	noncoding
ENST00000590369.1	424	26	0.36323000000000005	10.763012886047363	1	0.0126706	noncoding
ENST00000590796.1	829	88	0.38460999999999995	11.133319282531737	1	0.152635	noncoding
ENST00000591312.1	752	39	0.28247	9.099535179138183	1	0.0135485	noncoding
ENST00000586169.1	379	32	0.32373999999999997	5.008163261413574	1	0.00988253	noncoding
ENST00000586744.1	690	81	0.33687	8.638263893127444	1	0.065764	noncoding
ENST00000586556.1	618	81	0.32823	8.638263893127444	1	0.0608764	noncoding
ENST00000591432.1	472	31	0.37794	11.999967765808105	1	0.0156841	noncoding
ENST00000559756.1	1402	211	0.32257	9.954128074645993	1	0.867027	coding
ENST00000592217.2	1420	136	0.33277	9.67394847869873	-1	0.167228	noncoding
ENST00000595955.1	544	30	0.41046000000000005	5.876663017272949	1	0.00980818	noncoding
ENST00000601033.1	518	36	0.38054000000000004	9.098632621765137	1	0.0132949	noncoding
ENST00000599127.1	612	57	0.38896	6.887373924255372	1	0.0335753	noncoding
ENST00000600152.1	333	43	0.34111	4.47143268585205	1	0.0241258	noncoding
ENST00000594027.4	294	51	0.35065999999999997	10.953259086608885	-1	0.174435	noncoding
ENST00000598518.4	1037	71	0.31366	10.495275688171386	1	0.0467553	noncoding
ENST00000599817.4	340	44	0.35962	10.02201328277588	1	0.0215182	noncoding
ENST00000598754.1	470	45	0.36687000000000003	9.591235542297362	1	0.0210987	noncoding
ENST00000601263.1	446	64	0.35756	10.594363594055174	1	0.0500159	noncoding
ENST00000595673.1	304	36	0.31214000000000003	11.453146934509277	1	0.0195387	noncoding
ENST00000593980.1	1316	76	0.33263	5.006287574768066	1	0.108676	noncoding
ENST00000596066.1	3346	147	0.32846	9.333813285827638	1	0.476676	noncoding
ENST00000598170.1	1634	143	0.39565	8.89065761566162	1	0.789254	coding
ENST00000599645.1	448	46	0.35164	4.412263298034668	1	0.0314569	noncoding
ENST00000377652.4	1995	204	0.39158999999999994	9.826738548278808	1	0.981173	coding
ENST00000525008.4	496	53	0.33697	9.184053230285645	1	0.0225717	noncoding
ENST00000500689.1	1304	46	0.39104999999999995	10.377040672302243	1	0.0315124	noncoding
ENST00000525352.1	381	38	0.38195999999999997	9.498530006408693	1	0.0165798	noncoding
ENST00000593284.4	1753	62	0.37019	10.706087303161617	1	0.0519673	noncoding
ENST00000594367.1	630	62	0.38099	10.706087303161617	1	0.0575457	noncoding
ENST00000599924.1	344	40	0.34631	7.883145713806153	1	0.0102051	noncoding
ENST00000555406.2	639	43	0.3507	7.745926856994629	1	0.0118364	noncoding
ENST00000556021.1	482	43	0.36354	7.745926856994629	1	0.0126953	noncoding
ENST00000602172.1	1969	55	0.35003	10.971825981140139	1	0.0351502	noncoding
ENST00000600529.1	715	48	0.30305	6.234009742736816	1	0.0161537	noncoding
ENST00000596497.4	504	43	0.41203	9.5886568069458	1	0.0282869	noncoding
ENST00000593476.1	631	43	0.41717	6.518659400939941	1	0.0200217	noncoding
ENST00000600650.1	1006	85	0.37084	9.194239234924318	1	0.116406	noncoding
ENST00000599784.1	819	26	0.36045000000000005	4.0500284194946286	1	0.0121133	noncoding
ENST00000594305.1	770	110	0.30773	10.018145179748537	1	0.135067	noncoding
ENST00000597865.1	520	25	0.31953	11.000127601623536	-1	0.196202	noncoding
ENST00000599209.1	598	41	0.36214	8.275113487243654	-1	0.0631577	noncoding
ENST00000599433.1	3263	109	0.37	9.950002098083495	1	0.281968	noncoding
ENST00000595815.1	1421	154	0.43937000000000004	9.29655055999756	1	0.945311	coding
ENST00000596521.1	2155	80	0.34425	9.542497444152833	1	0.0732201	noncoding
ENST00000600742.1	3181	61	0.31061	8.590621757507325	1	0.0250062	noncoding
ENST00000593654.1	596	33	0.42026	7.954512214660644	-1	0.0298658	noncoding
ENST00000601893.1	719	103	0.3304	11.119651985168456	-1	0.169524	noncoding
ENST00000599259.1	516	31	0.39565	7.976560401916504	1	0.00856467	noncoding
ENST00000596350.1	813	85	0.36298	9.403954887390139	-1	0.123745	noncoding
ENST00000601506.1	826	70	0.37592	6.707819557189941	-1	0.0401724	noncoding
ENST00000594939.1	455	57	0.36144	11.363020133972167	1	0.039674	noncoding
ENST00000594910.1	485	48	0.40676999999999996	10.116394996643066	1	0.0385395	noncoding
ENST00000601280.1	443	30	0.36248	8.979366111755372	1	0.00878019	noncoding
ENST00000600074.1	1763	69	0.33987	6.7104341506958	1	0.0427226	noncoding
ENST00000595566.1	487	26	0.33037	5.927192878723144	-1	0.0330456	noncoding
ENST00000594261.4	915	142	0.40896000000000005	5.510335731506346	-1	0.0862016	noncoding
ENST00000600813.1	590	92	0.47132999999999997	4.972070503234862	-1	0.0584713	noncoding
ENST00000526996.1	627	85	0.37560000000000004	6.032856559753417	1	0.164653	noncoding
ENST00000532688.1	729	121	0.43776000000000004	9.730680656433105	1	0.737935	coding
ENST00000601315.1	1182	84	0.35558	7.810167503356935	1	0.0898008	noncoding
ENST00000619715.1	454	27	0.27587	4.529692649841309	1	0.0195808	noncoding
ENST00000602324.1	3962	105	0.30447	10.549558067321776	1	0.110983	noncoding
ENST00000596964.1	552	87	0.39934000000000003	9.692579841613771	-1	0.116325	noncoding
ENST00000600329.1	579	56	0.473	4.726696586608886	1	0.0976031	noncoding
ENST00000600253.1	577	33	0.38781999999999994	9.514002418518068	1	0.0136918	noncoding
ENST00000595010.1	698	41	0.38434	10.266412925720214	1	0.0234788	noncoding
ENST00000569091.1	675	26	0.34629	6.0920827865600575	1	0.00499829	noncoding
ENST00000599775.1	578	60	0.33586	9.857941246032716	1	0.0337584	noncoding
ENST00000593857.1	551	69	0.34269	6.800012397766112	1	0.0428798	noncoding
ENST00000599125.1	595	69	0.35545	6.800012397766112	1	0.0475845	noncoding
ENST00000601745.1	574	72	0.40746	6.010348320007323	1	0.117741	noncoding
ENST00000594379.1	1905	91	0.35824	9.556744956970213	1	0.129988	noncoding
ENST00000594119.1	2732	72	0.30544000000000004	9.37971477508545	1	0.0404618	noncoding
ENST00000601562.4	1069	78	0.31479	8.605707359313968	1	0.0488941	noncoding
ENST00000596746.1	929	36	0.37626	8.887305259704593	1	0.0121816	noncoding
ENST00000598892.1	837	19	0.36746	8.277047538757326	1	0.00421971	noncoding
ENST00000599143.1	880	24	0.43000000000000005	5.9574880599975595	1	0.00743082	noncoding
ENST00000596451.1	644	54	0.33379000000000003	5.140086555480956	-1	0.0323427	noncoding
ENST00000596769.1	4060	484	0.33519	8.721814918518067	1	1	coding
ENST00000597619.1	2239	128	0.30713999999999997	9.40730724334717	1	0.22996	noncoding
ENST00000595160.1	446	35	0.31589	10.834508323669432	1	0.017273	noncoding
ENST00000597420.1	387	39	0.36641999999999997	7.977462959289551	1	0.0108516	noncoding
ENST00000452097.1	4158	171	0.3247	11.785997200012208	1	0.395509	noncoding
ENST00000426213.1	410	42	0.39515	9.693546867370607	1	0.0234432	noncoding
ENST00000616950.1	1734	261	0.35628	9.504461097717286	1	0.995569	coding
ENST00000597355.1	337	27	0.37381	6.490865135192871	-1	0.0227449	noncoding
ENST00000429922.4	871	19	0.32522	10.052184486389159	-1	0.164905	noncoding
ENST00000416022.1	582	44	0.35212	7.755760002136231	1	0.0125399	noncoding
ENST00000448978.1	464	10	0.36297999999999997	9.500077247619632	1	0.00429377	noncoding
ENST00000596330.1	847	31	0.39759	5.592013359069824	1	0.0103908	noncoding
ENST00000594721.1	748	96	0.35566	9.737578773498534	1	0.152277	noncoding
ENST00000593060.4	786	34	0.39139999999999997	6.014383888244628	1	0.010398	noncoding
ENST00000586845.1	553	32	0.38018	8.494821739196777	1	0.0091813	noncoding
ENST00000586961.1	346	59	0.35691	11.275794410705569	1	0.0415581	noncoding
ENST00000585911.1	857	78	0.33387999999999995	9.234596443176269	1	0.0597081	noncoding
ENST00000591484.1	748	177	0.35433000000000003	9.687615776062014	1	0.842049	coding
ENST00000586923.1	3061	128	0.35432	5.816584205627441	-1	0.0761142	noncoding
ENST00000595064.1	547	141	0.41850000000000004	10.66482753753662	-1	0.21037	noncoding
ENST00000589456.1	549	94	0.34277	11.235501670837401	-1	0.175483	noncoding
ENST00000585940.1	545	90	0.33263000000000004	11.390225791931151	-1	0.17077	noncoding
ENST00000592252.1	802	125	0.3264	8.75114803314209	-1	0.150112	noncoding
ENST00000587218.1	1661	50	0.32739	8.566252708435059	1	0.0168508	noncoding
ENST00000591936.1	559	46	0.34913	9.098310279846192	1	0.0175436	noncoding
ENST00000587004.4	987	55	0.34047	5.012710380554199	1	0.0362865	noncoding
ENST00000587620.1	1550	87	0.38704	9.299129295349118	1	0.155457	noncoding
ENST00000587448.1	465	28	0.45516	6.517238426208496	1	0.00973525	noncoding
ENST00000593258.1	1103	78	0.30549	9.747571372985838	1	0.0512731	noncoding
ENST00000591630.1	649	34	0.42963	6.503597068786621	1	0.0125784	noncoding
ENST00000586010.1	265	32	0.36484000000000005	10.27163486480713	1	0.0143927	noncoding
ENST00000591036.1	566	71	0.31662	6.798534584045409	1	0.0410028	noncoding
ENST00000589671.1	452	70	0.3915	8.158103370666506	1	0.0679888	noncoding
ENST00000591172.4	518	35	0.38808	9.48924655914307	1	0.0149767	noncoding
ENST00000589888.4	1274	103	0.38366999999999996	8.15500888824463	-1	0.0830383	noncoding
ENST00000587979.1	1606	83	0.36185	8.28098011016846	-1	0.0858083	noncoding
ENST00000585659.1	1599	84	0.35772	8.283107566833497	-1	0.089533	noncoding
ENST00000593109.1	445	42	0.32245	4.385492134094237	1	0.0236494	noncoding
ENST00000588685.1	1438	175	0.32816	11.964896965026856	1	0.405452	noncoding
ENST00000586822.1	468	41	0.44785	8.399730873107913	-1	0.0360993	noncoding
ENST00000585445.1	1521	71	0.31044	7.928918266296388	1	0.0356456	noncoding
ENST00000586091.4	678	70	0.33682999999999996	9.414205360412598	1	0.0460524	noncoding
ENST00000594783.4	475	47	0.3468	8.310700035095216	-1	0.0798683	noncoding
ENST00000592146.2	668	70	0.35040000000000004	9.414205360412598	1	0.0516058	noncoding
ENST00000588158.1	921	33	0.30776000000000003	6.07201862335205	1	0.00792046	noncoding
ENST00000591797.1	535	45	0.44136	8.399730873107913	-1	0.0386493	noncoding
ENST00000601875.1	495	71	0.31076000000000004	7.928918266296388	1	0.0356883	noncoding
ENST00000592125.1	465	40	0.27174000000000004	7.825446510314942	1	0.0126576	noncoding
ENST00000596587.1	2045	70	0.29705	6.382700538635253	1	0.043573	noncoding
ENST00000597822.4	431	87	0.33163	10.663409233093262	-1	0.174186	noncoding
ENST00000600093.4	446	48	0.40559	10.58501567840576	1	0.0410404	noncoding
ENST00000594400.4	560	62	0.36643000000000003	5.075574302673339	1	0.06408	noncoding
ENST00000595954.1	2129	63	0.32595	8.573988914489746	1	0.0287478	noncoding
ENST00000597946.1	429	25	0.40303999999999995	10.477224540710449	1	0.0138988	noncoding
